//Homer, Iliad

label	text	sentence
Iliad 1.1.1-1.7.8	texts/Iliad_tokenized.cex	urn:cts:greekLit:tlg0012.tlg001.allen.tok:1.1.token1-1.7.token8
Iliad 1.8.1-1.8.9	texts/Iliad_tokenized.cex	urn:cts:greekLit:tlg0012.tlg001.allen.tok:1.8.token1-1.8.token9
Iliad 1.9.1-1.9.5	texts/Iliad_tokenized.cex	urn:cts:greekLit:tlg0012.tlg001.allen.tok:1.9.token1-1.9.token5
Iliad 1.9.6-1.12.2	texts/Iliad_tokenized.cex	urn:cts:greekLit:tlg0012.tlg001.allen.tok:1.9.token6-1.12.token2
Iliad 1.12.3-1.16.8	texts/Iliad_tokenized.cex	urn:cts:greekLit:tlg0012.tlg001.allen.tok:1.12.token3-1.16.token8
Iliad 1.17.1-1.19.9	texts/Iliad_tokenized.cex	urn:cts:greekLit:tlg0012.tlg001.allen.tok:1.17.token1-1.19.token9
Iliad 1.20.1-1.21.6	texts/Iliad_tokenized.cex	urn:cts:greekLit:tlg0012.tlg001.allen.tok:1.20.token1-1.21.token6

